username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;
pctech1com;26/11/2016 21:54;0;1;"Fidel Castro , repressive Communist leader of Cuba for 46 years, died at 90 yesterday. Some Cubans are mourning; others rejoicing. pic.twitter.com/ZyrafWcfqL";;;;8,02662E+17;https://twitter.com/pctech1com/status/802661760692080648;;
walsh_conor;26/11/2016 21:54;0;1;RIP Fidel Castro ,an absolute hero to the Cuban people and an example to the world in resisting American imperialism #RIPFidel #VivaCubaLibre;;;#RIPFidel #VivaCubaLibre;8,02662E+17;https://twitter.com/walsh_conor/status/802661759601537024;;
PapaESoCo;26/11/2016 21:54;0;0;Cuba's Fidel Castro made revolutionary mark on history http:// reut.rs/2gqEhxK via @Reuters;;@Reuters;;8,02662E+17;https://twitter.com/PapaESoCo/status/802661755319005186;;
VoiP4Biz;26/11/2016 21:54;0;0;all #Cubans should thank me. If it wasn't for my decision to have a Cuban sandwich yesterday then #fidelcastro would still be alive.;;;#Cubans #fidelcastro;8,02662E+17;https://twitter.com/VoiP4Biz/status/802661754492821509;;
PE_LatestNews;26/11/2016 21:54;0;0;Reaction to former Cuba President Fidel Castro 's death http:// dlvr.it/MlZZjM pic.twitter.com/ywe1dmtkUg;;;;8,02662E+17;https://twitter.com/PE_LatestNews/status/802661746850742272;;
clasicaliberal;26/11/2016 21:54;0;0;Five Terrible Responses to Fidel Castro 's Death From World Leaders http:// reason.com/blog/2016/11/2 6/five-worst-responses-fidel-castro-death …;;;;8,02662E+17;https://twitter.com/clasicaliberal/status/802661745684779008;;
londonnewsnow;26/11/2016 21:54;0;0;Meet Fidel Castro 's family: torn apart by bitterness, rows and dysfunction http:// dlvr.it/MlZZj2 #uk #london pic.twitter.com/H3Y6zJjd66;;;#uk #london;8,02662E+17;https://twitter.com/londonnewsnow/status/802661742706733056;;
pressenterprise;26/11/2016 21:54;1;2;Reaction to former Cuba President Fidel Castro 's death http:// bit.ly/2gi5dAF;;;;8,02662E+17;https://twitter.com/pressenterprise/status/802661741549076480;;
aloha71;26/11/2016 21:54;0;0;Fidel Castro 's death was announced by his brother Cuban President Raul Castro on... http:// ln.is/C9UZF by #chevd80 via @c0nvey;;@c0nvey;#chevd80;8,02662E+17;https://twitter.com/aloha71/status/802661740815273984;;
JohnnyKetchup;26/11/2016 21:53;0;2;We were talking about Fidel Castro 's death. pic.twitter.com/NrV6DKmtCw;;;;8,02662E+17;https://twitter.com/JohnnyKetchup/status/802661699572658176;;
johnnyreece20;26/11/2016 21:53;0;0;fidel castro will b turning in his grave;;;;8,02662E+17;https://twitter.com/johnnyreece20/status/802661692928888832;;
vladiyeg;26/11/2016 21:53;0;0;"RT @drewfoundland he was a complicated man but we can all at least agree that Fidel Castro was… https://www. instagram.com/p/BNSuI-khvUU/""";;@drewfoundland;;8,02662E+17;https://twitter.com/vladiyeg/status/802661691150340096;;
bob4gov_now;26/11/2016 21:53;0;0;Fidel Castro Dead: Ted Cruz Reflects on the Cuban Dictator's Rule | National Review http://www. nationalreview.com/article/442485 /fidel-castro-dead-ted-cruz-cuban-dictator-oppression-raul … #Libusters;;;#Libusters;8,02662E+17;https://twitter.com/bob4gov_now/status/802661690395348993;;
jorgebarba;26/11/2016 21:53;0;0;“My Long Night With Fidel Castro ” @PacificStand https:// psmag.com/my-long-night- with-fidel-castro-194af2729e07 …;;@PacificStand;;8,02662E+17;https://twitter.com/jorgebarba/status/802661679393705984;;
RibeiroUrbano;26/11/2016 21:53;0;0;Following the news of Fidel Castro 's death, celebrations immediately broke out in... http:// ln.is/NWeOl by #Mallowbr7 via @c0nvey;;@c0nvey;#Mallowbr7;8,02662E+17;https://twitter.com/RibeiroUrbano/status/802661679247065088;;
LOrion;26/11/2016 21:53;0;0;AND PELOSI AND TOM COTTON. Statement: Democratic Leader Nancy Pelosi on death of Fidel Castro : 'Generations of... http:// fb.me/7JM1SElzQ;;;;8,02662E+17;https://twitter.com/LOrion/status/802661676914982912;;
shemreznauman;26/11/2016 21:53;0;0;Fidel Castro is dead http:// paper.li/shemreznauman/ middle-east-muslim-world?read=http%3A%2F%2Fwww.miamiherald.com%2Fnews%2Fnation%2Dworld%2Fworld%2Famericas%2Ffidel%2Dcastro%2Den%2Farticle117186483.html …;;;;8,02662E+17;https://twitter.com/shemreznauman/status/802661675279056897;;
TinyPantsAndrew;26/11/2016 21:53;2;4;I didn't think there was anyone who actually admired Fidel Castro before today;;;;8,02662E+17;https://twitter.com/TinyPantsAndrew/status/802661673450541056;;
Ragulator;26/11/2016 21:53;0;1;Only one Fidel Castro;;;;8,02662E+17;https://twitter.com/Ragulator/status/802661666961915904;;
Vieuphoria;26/11/2016 21:53;0;0;Rest easy, #FidelCastro !;;;#FidelCastro;8,02662E+17;https://twitter.com/Vieuphoria/status/802661653640859648;;
Mr_PacificNW;26/11/2016 21:53;0;0;#FidelCastro is dead. 2016 will spare no one. #Fuck2016 #2017 #whereareyoualready #letsseewho2016 takes in December.;;;#FidelCastro #Fuck2016 #2017 #whereareyoualready #letsseewho2016;8,02662E+17;https://twitter.com/Mr_PacificNW/status/802661652231401472;;
sinnalady;26/11/2016 21:53;0;0;Trudeau criticized for laudatory statement on Fidel Castro 's death http:// fb.me/7kUmpLGOh;;;;8,02662E+17;https://twitter.com/sinnalady/status/802661646887854080;;
divergentsoluti;26/11/2016 21:53;0;0;Fidel Castro walked into town after the social impact took its toll and Batista men turned on him.;;;;8,02662E+17;https://twitter.com/divergentsoluti/status/802661646581846020;;
OliverasCarlos;26/11/2016 21:53;0;0;Part of Fidel Castro ’s legacy in Europe: A Caribbean island he once gave to... http:// ln.is/PLj35 by #washingtonpost via @c0nvey;;@c0nvey;#washingtonpost;8,02662E+17;https://twitter.com/OliverasCarlos/status/802661643901513728;;
680NEWS;26/11/2016 21:53;2;0;Video: Some Cuban Canadians remember Fidel Castro fondly while others still yearn for freedom from communism http:// ow.ly/EAYR306ydNo pic.twitter.com/IXL3bLhbjb;;;;8,02662E+17;https://twitter.com/680NEWS/status/802661641405992960;;
xero_box;26/11/2016 21:53;1;0;Miami's Cubans Celebrate, Hope for Change With Fidel Castro 's Death: The news triggered a celebration on Saturday…;;;;8,02662E+17;https://twitter.com/xero_box/status/802661640122445824;;
21stCenEducator;26/11/2016 21:53;0;0;Please read my statement on the passing of former Cuban President Fidel Castro : http:// ln.is/L4w3p by #gthielmann via @c0nvey;;@c0nvey;#gthielmann;8,02662E+17;https://twitter.com/21stCenEducator/status/802661636704190464;;
Icheyne;26/11/2016 21:53;0;0;The revolution increased Cuban life expectancy by 10 years. #FidelCastro http:// structurallymaladjusted.blogspot.co.uk/2010/04/count- cuban-edition.html … pic.twitter.com/GmBLXih8YN;;;#FidelCastro;8,02662E+17;https://twitter.com/Icheyne/status/802661636318187520;;
tom_peters1;26/11/2016 21:53;0;0;Donald Trump hammers Fidel Castro 's legacy http:// dailym.ai/2g34UMe via @MailOnline;;@MailOnline;;8,02662E+17;https://twitter.com/tom_peters1/status/802661630593134593;;
bandeapart72;26/11/2016 21:53;0;0;USA. New York City. District of Harlem. 1960. Hotel Theresa. Cuban President Fidel CASTRO was in New... https:// tmblr.co/ZxAWdv2F9VKGR;;;;8,02662E+17;https://twitter.com/bandeapart72/status/802661629221543940;;
mukkie145;26/11/2016 21:53;0;0;Read Gloria Estefan's powerful response to Fidel Castro 's death http://www. huffingtonpost.com/entry/read-glo ria-estefans-emotional-response-to-fidel-castros-death_us_5839d1dde4b01ba68ac4b0e9?ncid=engmodushpmg00000004 … #via @LatinoVoices;;@LatinoVoices;#via;8,02662E+17;https://twitter.com/mukkie145/status/802661626620981252;;
thisway2sanjose;26/11/2016 21:53;0;0;Why @JustinTrudeau is such an admirer of Fidel Castro . pic.twitter.com/9yrUQ15PGL;;@JustinTrudeau;;8,02662E+17;https://twitter.com/thisway2sanjose/status/802661620069502976;;
rdossantos;26/11/2016 21:53;0;0;Woman mourns the death of her first love Fidel Castro http:// dailym.ai/2g4gwPn via @MailOnline;;@MailOnline;;8,02662E+17;https://twitter.com/rdossantos/status/802661613157265408;;
charlotte75xx;26/11/2016 21:53;0;1;America is the world's biggest dictator #FidelCastro;;;#FidelCastro;8,02662E+17;https://twitter.com/charlotte75xx/status/802661612310171648;;
aitorehm;26/11/2016 21:53;0;0;The internet's honeymoon with Justin Trudeau comes to an end after he praises Fidel Castro http:// mashable.com/2016/11/26/int ernet-reactions-justin-trudeau-fidel-castro-statement/#AQbIcN7cu05V … vía @mashable;;@mashable;#AQbIcN7cu05V;8,02662E+17;https://twitter.com/aitorehm/status/802661611248848896;;
Augustine25;26/11/2016 21:53;0;0;Nine Liberal Hollywood Elites Who Normalized Communist Dictator Fidel Castro http:// bit.ly/2gtcFbs via @BreitbartNews;;@BreitbartNews;;8,02662E+17;https://twitter.com/Augustine25/status/802661602696695809;;
llmrt209;26/11/2016 21:53;0;0;Fidel Castro Dead At Age 90 https:// goo.gl/fb/38W6de | http:// usacomment.com;;;;8,02662E+17;https://twitter.com/llmrt209/status/802661593762959368;;
IntInsider;26/11/2016 21:53;0;0;Weeping and Hopeful Cubans Look to Future Without Fidel Castro http:// ift.tt/2gi1jrD #News #BREAKING;;;#News #BREAKING;8,02662E+17;https://twitter.com/IntInsider/status/802661589803335680;;
tuchauchita;26/11/2016 21:53;0;0;. @truthraidercom en #Periscope : LIVE: Fidel Castro is dead, Miami Cubans celebrate #LittleHavana #Miami https://www. pscp.tv/w/awjGWzF6dkVO V1plTGJaUWV8MXluS09rWkVkcVhLUlRqdNku0zN7OAbk8AZcVYpEMWkAenvsE9dKFp0CLBTK …;;@truthraidercom;#Periscope #LittleHavana #Miami;8,02662E+17;https://twitter.com/tuchauchita/status/802661589673459712;;
StanleyAlejoa;26/11/2016 21:53;0;0;Peter Hitchens Fidel Castro slaughtered his critics and brought the world to the ... - http:// wp.me/p74CbZ-hkj pic.twitter.com/5SIRxfGFJi;;;;8,02662E+17;https://twitter.com/StanleyAlejoa/status/802661589274898432;;
Veltmaete;26/11/2016 21:53;0;0;This boy became a great man - a hero - earning his place of honor in history. R.I.P. Fidel Castro . #history #geschiedenis pic.twitter.com/fXreePBYMf;;;#history #geschiedenis;8,02662E+17;https://twitter.com/Veltmaete/status/802661588771573760;;
asemota;26/11/2016 21:53;17;9;Fidel Castro was finally told by Raul that Trump won. He said, Adios bruh! Heaven is doing a sale today. pic.twitter.com/RZAW0K4hnl;;;;8,02662E+17;https://twitter.com/asemota/status/802661587404230656;;
ChuckEChaves;26/11/2016 21:53;1;0;Was Fidel Castro a tyrant?;;;;8,02662E+17;https://twitter.com/ChuckEChaves/status/802661581544914945;;
llmrt215;26/11/2016 21:53;0;0;Fidel Castro Dead At Age 90 https:// goo.gl/fb/40HcBr | http:// usacomment.com;;;;8,02662E+17;https://twitter.com/llmrt215/status/802661580882251780;;
Conservatexian;26/11/2016 21:53;0;0;"New post: Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death"" http:// ift.tt/2fDt8wd""";;;;8,02662E+17;https://twitter.com/Conservatexian/status/802661572678029312;;
MistahLarry;26/11/2016 21:53;0;1;Fidel Castro died and people won't stop talking about Liam Neeson http:// on.mash.to/2g3QxHx#o61UtI kZmaOX … via @mashable pic.twitter.com/5Ok9B8TVvM;;@mashable;#o61UtI;8,02662E+17;https://twitter.com/MistahLarry/status/802661566474616832;;
CNNsWorld;26/11/2016 21:53;0;0;How Fidel Castro rose to become Cuba's controversial leader for 5 deca https:// financialsbeat.com/?p=788 #TrumpTransition #PresidentElectTrump #MAGA;;;#TrumpTransition #PresidentElectTrump #MAGA;8,02662E+17;https://twitter.com/CNNsWorld/status/802661562028728320;;
sallyfromtblock;26/11/2016 21:53;0;0;Fidel Castro was an incredible man and it's crazy cos I was just researching him the other day & how the US govt/media demonised him;;;;8,02662E+17;https://twitter.com/sallyfromtblock/status/802661560913014784;;
Mcschweety;26/11/2016 21:53;16;1;Socialist /incipient Marxist turd Justin Trudeau Mocked After Praising Fidel Castro | The Daily Caller http:// dailycaller.com/2016/11/26/jus tin-trudeau-mocked-after-praising-oppressive-dictator-fidel-castro/ …;;;;8,02662E+17;https://twitter.com/Mcschweety/status/802661560409690113;;
BuzzzTeller;26/11/2016 21:53;0;0;Fidel Castro 's death ends complicated chapter in baseball history http:// buzzteller.com/fidel-castros- death-ends-complicated-chapter-in-baseball-history/ … pic.twitter.com/J5vyGNsvVO;;;;8,02662E+17;https://twitter.com/BuzzzTeller/status/802661559998750720;;
TruLyfeBlog;26/11/2016 21:53;0;0;[News] Fidel Castro dies at age 90 #WorldNews #BlogNews https:// trulyfeblog.wordpress.com/2016/11/26/new s-fidel-castro-dies-at-age-90-worldnews-blognews … pic.twitter.com/VtCWrkGeWM;;;#WorldNews #BlogNews;8,02662E+17;https://twitter.com/TruLyfeBlog/status/802661550012137472;;
twisira;26/11/2016 21:53;0;0;#FidelCastro 's death of course, might have a muted political impact, given that he had not actually ruled Cuba http:// wpo.st/yLYH2;;;#FidelCastro;8,02662E+17;https://twitter.com/twisira/status/802661544727375872;;
Moreterm;26/11/2016 21:53;0;0;and Fidel Castro sent help him when asked. The USA refused him.;;;;8,02662E+17;https://twitter.com/Moreterm/status/802661543871557632;;
tidadurosier;26/11/2016 21:53;0;0;9 Instances of Fidel Castro and Cubans Helping Black People Fight Colonialism and White Supremacy - Atlanta Black... http:// fb.me/97CClE6Va;;;;8,02662E+17;https://twitter.com/tidadurosier/status/802661542835736576;;
TruthDaRealest;26/11/2016 21:53;1;1;[News] Fidel Castro dies at age 90 #WorldNews #BlogNews https:// trulyfeblog.wordpress.com/2016/11/26/new s-fidel-castro-dies-at-age-90-worldnews-blognews … pic.twitter.com/3FjvxALW48;;;#WorldNews #BlogNews;8,02662E+17;https://twitter.com/TruthDaRealest/status/802661541971718146;;
FoodGodtess;26/11/2016 21:53;0;1;RIP #FidelCastro wonder how this will change Cuba? I'd love to teach English there, but have not seen any paying jobs.;;;#FidelCastro;8,02662E+17;https://twitter.com/FoodGodtess/status/802661541388685312;;
usdcwatchdog;26/11/2016 21:53;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// dcwatchdog.org/cuban-artist-a rrested-for-hes-gone-graffiti-following-fidel-castros-death/ …;;;;8,02662E+17;https://twitter.com/usdcwatchdog/status/802661539954167808;;
oneil6091;26/11/2016 21:53;1;5;In honor of Fidel Castro 's death, I will be watching Scarface tonight. #ChiChiGetTheYAYO pic.twitter.com/IxiWSABG1k;;;#ChiChiGetTheYAYO;8,02662E+17;https://twitter.com/oneil6091/status/802661528814161920;;
PatWhite70;26/11/2016 21:53;1;1;Ted Cruz Rips Justin Trudeau For Praising Fidel Castro | The Huffington Post http:// m.huffpost.com/us/entry/us_58 3a000ce4b09b605600b793 …;;;;8,02662E+17;https://twitter.com/PatWhite70/status/802661521558032384;;
CBSMiami;26/11/2016 21:53;1;1;UP NEXT: More on the death of #FidelCastro , plus a fatal mall shooting in #CoralSprings @ERodCBS4 @VanessaBorge @DonnaRapado @pdoenchcbs4 pic.twitter.com/SwhOEgjhLu;;@ERodCBS4 @VanessaBorge @DonnaRapado @pdoenchcbs4;#FidelCastro #CoralSprings;8,02662E+17;https://twitter.com/CBSMiami/status/802661519624380416;;
OccuWorld;26/11/2016 21:53;0;0;Fidel Castro Ruz. His Legacy Will Live Forever http://www. occuworld.org/news/3653744;;;;8,02662E+17;https://twitter.com/OccuWorld/status/802661518882074624;;
aljch;26/11/2016 21:53;0;0;Jeremy Corbyn hails Fidel Castro as a 'champion of social justice' http://www. independent.co.uk/news/people/je remy-corbyn-hails-fidel-castro-as-a-champion-of-social-justice-a7440696.html …;;;;8,02662E+17;https://twitter.com/aljch/status/802661517699280896;;
SOWHOCARESXXII;26/11/2016 21:53;0;0;"@BrookeBCNN Fidel Castro & Cuba : THE JUST WAR"" Doctrine : reviewed http:// justwaroversightxxii.blogspot.ca/p/fidel-castro .html … … … per SQYX : +1News""";;@BrookeBCNN;;8,02662E+17;https://twitter.com/SOWHOCARESXXII/status/802661517346816000;;
Breaking911;26/11/2016 21:53;93;84;ICYMI: Colin @Kaepernick7 grilled by Miami Dolphins reporter over Fidel Castro shirt - http:// breaking911.com/colin-kaeperni ck-grilled-miami-dolphins-reporter-fidel-castro-shirt/ …;;@Kaepernick7;;8,02662E+17;https://twitter.com/Breaking911/status/802661517221105664;;
aenewsline;26/11/2016 21:53;7;2;Barack Obama and Donald Trump offer contrasting responses to the death of Fidel Castro https:// alternativeeconomics.co/tubeline/view/ KgS9JMTHplY … pic.twitter.com/cOhLOBSpsn;;;;8,02662E+17;https://twitter.com/aenewsline/status/802661515912417280;;
KION546;26/11/2016 21:53;0;2;Fidel Castro 's funeral will be held December 4 in Santiago de Cuba, following nine days of national mourning. http:// ow.ly/jILC306ydEy pic.twitter.com/Gn3hlMTNmW;;;;8,02662E+17;https://twitter.com/KION546/status/802661514863742976;;
ImInsideMy_head;26/11/2016 21:53;0;0;We have a just lost a revolutionary brother. Fidel Castro will be missed. RIP Castro… https://www. instagram.com/p/BNSt9p8hLAN/;;;;8,02662E+17;https://twitter.com/ImInsideMy_head/status/802661512259112960;;
pennymorr_;26/11/2016 21:53;0;0;Dad's smoking a Cuban cigar on the veranda in honour of Fidel Castro .. definitely lost a lot of world changers this year;;;;8,02662E+17;https://twitter.com/pennymorr_/status/802661511650889728;;
EDee_1;26/11/2016 21:53;0;0;"#FidelCastro wasnt the leader"" of Cuba.He was the dictator who killed Cubans.Many othrs fled for their lives & lives of children.""";;;#FidelCastro;8,02662E+17;https://twitter.com/EDee_1/status/802661509864312833;;
dsmipps;26/11/2016 21:53;0;0;Fidel castro been dead;;;;8,02662E+17;https://twitter.com/dsmipps/status/802661507943251968;;
tedvid;26/11/2016 21:53;6;18;How on earth is Fidel Castro being praised or revered? I'm at a complete loss. pic.twitter.com/1sxdWmePsD;;;;8,02662E+17;https://twitter.com/tedvid/status/802661502369038336;;
